,countyFIPS,County.Name,State,StateFIPS,date,date_with_x,Total_Cases
12620,6103,Tehama County ,CA,6,2020.08.22,X2020.08.22,402
12621,6105,Trinity County ,CA,6,2020.08.22,X2020.08.22,16
12622,6107,Tulare County ,CA,6,2020.08.22,X2020.08.22,13902
12623,6109,Tuolumne County ,CA,6,2020.08.22,X2020.08.22,184
12624,6111,Ventura County ,CA,6,2020.08.22,X2020.08.22,10704
12625,6113,Yolo County ,CA,6,2020.08.22,X2020.08.22,2351
12626,6115,Yuba County ,CA,6,2020.08.22,X2020.08.22,795
12627,0,Statewide Unallocated,CA,6,2020.08.23,X2020.08.23,21
12628,6001,Alameda County ,CA,6,2020.08.23,X2020.08.23,17953
12629,6003,Alpine County ,CA,6,2020.08.23,X2020.08.23,3
12630,6005,Amador County ,CA,6,2020.08.23,X2020.08.23,267
12631,6007,Butte County ,CA,6,2020.08.23,X2020.08.23,1820
12632,6009,Calaveras County ,CA,6,2020.08.23,X2020.08.23,216
12633,6011,Colusa County ,CA,6,2020.08.23,X2020.08.23,440
12634,6013,Contra Costa County ,CA,6,2020.08.23,X2020.08.23,13843
12635,6015,Del Norte County ,CA,6,2020.08.23,X2020.08.23,113
12636,6017,El Dorado County ,CA,6,2020.08.23,X2020.08.23,968
12637,6019,Fresno County ,CA,6,2020.08.23,X2020.08.23,26504
12638,6021,Glenn County ,CA,6,2020.08.23,X2020.08.23,437
12639,6023,Humboldt County ,CA,6,2020.08.23,X2020.08.23,366
12640,6025,Imperial County ,CA,6,2020.08.23,X2020.08.23,11143
12641,6027,Inyo County ,CA,6,2020.08.23,X2020.08.23,169
12642,6029,Kern County ,CA,6,2020.08.23,X2020.08.23,29214
12643,6031,Kings County ,CA,6,2020.08.23,X2020.08.23,5985
12644,6033,Lake County ,CA,6,2020.08.23,X2020.08.23,321
12645,6035,Lassen County ,CA,6,2020.08.23,X2020.08.23,716
12646,6037,Los Angeles County ,CA,6,2020.08.23,X2020.08.23,236513
12647,6039,Madera County ,CA,6,2020.08.23,X2020.08.23,3764
12648,6041,Marin County ,CA,6,2020.08.23,X2020.08.23,6012
12649,6043,Mariposa County ,CA,6,2020.08.23,X2020.08.23,71
12650,6045,Mendocino County ,CA,6,2020.08.23,X2020.08.23,579
12651,6047,Merced County ,CA,6,2020.08.23,X2020.08.23,7762
12652,6049,Modoc County ,CA,6,2020.08.23,X2020.08.23,7
12653,6051,Mono County ,CA,6,2020.08.23,X2020.08.23,163
12654,6053,Monterey County ,CA,6,2020.08.23,X2020.08.23,7678
12655,6055,Napa County ,CA,6,2020.08.23,X2020.08.23,1429
12656,6057,Nevada County ,CA,6,2020.08.23,X2020.08.23,442
12657,6059,Orange County ,CA,6,2020.08.23,X2020.08.23,49064
12658,6061,Placer County ,CA,6,2020.08.23,X2020.08.23,2948
12659,6063,Plumas County ,CA,6,2020.08.23,X2020.08.23,39
12660,6065,Riverside County ,CA,6,2020.08.23,X2020.08.23,52199
12661,6067,Sacramento County ,CA,6,2020.08.23,X2020.08.23,17522
12662,6069,San Benito County ,CA,6,2020.08.23,X2020.08.23,1032
12663,6071,San Bernardino County ,CA,6,2020.08.23,X2020.08.23,47852
12664,6073,San Diego County ,CA,6,2020.08.23,X2020.08.23,37990
12665,6075,City and County of San Francisco,CA,6,2020.08.23,X2020.08.23,9241
12666,6077,San Joaquin County ,CA,6,2020.08.23,X2020.08.23,17954
12667,6079,San Luis Obispo County ,CA,6,2020.08.23,X2020.08.23,2846
12668,6081,San Mateo County ,CA,6,2020.08.23,X2020.08.23,8192
12669,6083,Santa Barbara County ,CA,6,2020.08.23,X2020.08.23,8334
12670,6085,Santa Clara County ,CA,6,2020.08.23,X2020.08.23,17225
12671,6087,Santa Cruz County ,CA,6,2020.08.23,X2020.08.23,1776
12672,6089,Shasta County ,CA,6,2020.08.23,X2020.08.23,595
12673,6091,Sierra County ,CA,6,2020.08.23,X2020.08.23,6
12674,6093,Siskiyou County ,CA,6,2020.08.23,X2020.08.23,122
12675,6095,Solano County ,CA,6,2020.08.23,X2020.08.23,5280
12676,6097,Sonoma County ,CA,6,2020.08.23,X2020.08.23,5537
12677,6099,Stanislaus County ,CA,6,2020.08.23,X2020.08.23,14648
12678,6101,Sutter County ,CA,6,2020.08.23,X2020.08.23,1300
12679,6103,Tehama County ,CA,6,2020.08.23,X2020.08.23,404
12680,6105,Trinity County ,CA,6,2020.08.23,X2020.08.23,16
12681,6107,Tulare County ,CA,6,2020.08.23,X2020.08.23,13974
12682,6109,Tuolumne County ,CA,6,2020.08.23,X2020.08.23,192
12683,6111,Ventura County ,CA,6,2020.08.23,X2020.08.23,10768
12684,6113,Yolo County ,CA,6,2020.08.23,X2020.08.23,2366
12685,6115,Yuba County ,CA,6,2020.08.23,X2020.08.23,799
12686,0,Statewide Unallocated,CA,6,2020.08.24,X2020.08.24,21
12687,6001,Alameda County ,CA,6,2020.08.24,X2020.08.24,18047
12688,6003,Alpine County ,CA,6,2020.08.24,X2020.08.24,3
12689,6005,Amador County ,CA,6,2020.08.24,X2020.08.24,268
12690,6007,Butte County ,CA,6,2020.08.24,X2020.08.24,1870
12691,6009,Calaveras County ,CA,6,2020.08.24,X2020.08.24,219
12692,6011,Colusa County ,CA,6,2020.08.24,X2020.08.24,444
12693,6013,Contra Costa County ,CA,6,2020.08.24,X2020.08.24,13930
12694,6015,Del Norte County ,CA,6,2020.08.24,X2020.08.24,114
12695,6017,El Dorado County ,CA,6,2020.08.24,X2020.08.24,970
12696,6019,Fresno County ,CA,6,2020.08.24,X2020.08.24,26602
12697,6021,Glenn County ,CA,6,2020.08.24,X2020.08.24,438
12698,6023,Humboldt County ,CA,6,2020.08.24,X2020.08.24,376
12699,6025,Imperial County ,CA,6,2020.08.24,X2020.08.24,11151
12700,6027,Inyo County ,CA,6,2020.08.24,X2020.08.24,169
12701,6029,Kern County ,CA,6,2020.08.24,X2020.08.24,29268
12702,6031,Kings County ,CA,6,2020.08.24,X2020.08.24,5994
12703,6033,Lake County ,CA,6,2020.08.24,X2020.08.24,323
12704,6035,Lassen County ,CA,6,2020.08.24,X2020.08.24,716
12705,6037,Los Angeles County ,CA,6,2020.08.24,X2020.08.24,237169
12706,6039,Madera County ,CA,6,2020.08.24,X2020.08.24,3783
12707,6041,Marin County ,CA,6,2020.08.24,X2020.08.24,6024
12708,6043,Mariposa County ,CA,6,2020.08.24,X2020.08.24,71
12709,6045,Mendocino County ,CA,6,2020.08.24,X2020.08.24,582
12710,6047,Merced County ,CA,6,2020.08.24,X2020.08.24,7790
12711,6049,Modoc County ,CA,6,2020.08.24,X2020.08.24,7
12712,6051,Mono County ,CA,6,2020.08.24,X2020.08.24,163
12713,6053,Monterey County ,CA,6,2020.08.24,X2020.08.24,7726
12714,6055,Napa County ,CA,6,2020.08.24,X2020.08.24,1434
12715,6057,Nevada County ,CA,6,2020.08.24,X2020.08.24,442
12716,6059,Orange County ,CA,6,2020.08.24,X2020.08.24,49206
12717,6061,Placer County ,CA,6,2020.08.24,X2020.08.24,2962
12718,6063,Plumas County ,CA,6,2020.08.24,X2020.08.24,39
12719,6065,Riverside County ,CA,6,2020.08.24,X2020.08.24,52347
12720,6067,Sacramento County ,CA,6,2020.08.24,X2020.08.24,17633
12721,6069,San Benito County ,CA,6,2020.08.24,X2020.08.24,1048
12722,6071,San Bernardino County ,CA,6,2020.08.24,X2020.08.24,47981
12723,6073,San Diego County ,CA,6,2020.08.24,X2020.08.24,38172
12724,6075,City and County of San Francisco,CA,6,2020.08.24,X2020.08.24,9301
12725,6077,San Joaquin County ,CA,6,2020.08.24,X2020.08.24,18010
12726,6079,San Luis Obispo County ,CA,6,2020.08.24,X2020.08.24,2871
12727,6081,San Mateo County ,CA,6,2020.08.24,X2020.08.24,8238
12728,6083,Santa Barbara County ,CA,6,2020.08.24,X2020.08.24,8360
12729,6085,Santa Clara County ,CA,6,2020.08.24,X2020.08.24,17332
12730,6087,Santa Cruz County ,CA,6,2020.08.24,X2020.08.24,1792
12731,6089,Shasta County ,CA,6,2020.08.24,X2020.08.24,597
12732,6091,Sierra County ,CA,6,2020.08.24,X2020.08.24,6
12733,6093,Siskiyou County ,CA,6,2020.08.24,X2020.08.24,122
12734,6095,Solano County ,CA,6,2020.08.24,X2020.08.24,5310
12735,6097,Sonoma County ,CA,6,2020.08.24,X2020.08.24,5583
12736,6099,Stanislaus County ,CA,6,2020.08.24,X2020.08.24,14696
12737,6101,Sutter County ,CA,6,2020.08.24,X2020.08.24,1307
12738,6103,Tehama County ,CA,6,2020.08.24,X2020.08.24,405
12739,6105,Trinity County ,CA,6,2020.08.24,X2020.08.24,16
12740,6107,Tulare County ,CA,6,2020.08.24,X2020.08.24,14041
12741,6109,Tuolumne County ,CA,6,2020.08.24,X2020.08.24,194
12742,6111,Ventura County ,CA,6,2020.08.24,X2020.08.24,10823
12743,6113,Yolo County ,CA,6,2020.08.24,X2020.08.24,2382
12744,6115,Yuba County ,CA,6,2020.08.24,X2020.08.24,811
12745,0,Statewide Unallocated,CA,6,2020.08.25,X2020.08.25,21
12746,6001,Alameda County ,CA,6,2020.08.25,X2020.08.25,18270
12747,6003,Alpine County ,CA,6,2020.08.25,X2020.08.25,3
12748,6005,Amador County ,CA,6,2020.08.25,X2020.08.25,271
12749,6007,Butte County ,CA,6,2020.08.25,X2020.08.25,1984
12750,6009,Calaveras County ,CA,6,2020.08.25,X2020.08.25,229
12751,6011,Colusa County ,CA,6,2020.08.25,X2020.08.25,451
12752,6013,Contra Costa County ,CA,6,2020.08.25,X2020.08.25,14090
12753,6015,Del Norte County ,CA,6,2020.08.25,X2020.08.25,114
12754,6017,El Dorado County ,CA,6,2020.08.25,X2020.08.25,983
12755,6019,Fresno County ,CA,6,2020.08.25,X2020.08.25,26804
12756,6021,Glenn County ,CA,6,2020.08.25,X2020.08.25,445
12757,6023,Humboldt County ,CA,6,2020.08.25,X2020.08.25,378
12758,6025,Imperial County ,CA,6,2020.08.25,X2020.08.25,11178
12759,6027,Inyo County ,CA,6,2020.08.25,X2020.08.25,172
12760,6029,Kern County ,CA,6,2020.08.25,X2020.08.25,29416
12761,6031,Kings County ,CA,6,2020.08.25,X2020.08.25,6036
12762,6033,Lake County ,CA,6,2020.08.25,X2020.08.25,327
12763,6035,Lassen County ,CA,6,2020.08.25,X2020.08.25,717
12764,6037,Los Angeles County ,CA,6,2020.08.25,X2020.08.25,238765
12765,6039,Madera County ,CA,6,2020.08.25,X2020.08.25,3815
12766,6041,Marin County ,CA,6,2020.08.25,X2020.08.25,6064
12767,6043,Mariposa County ,CA,6,2020.08.25,X2020.08.25,71
12768,6045,Mendocino County ,CA,6,2020.08.25,X2020.08.25,586
12769,6047,Merced County ,CA,6,2020.08.25,X2020.08.25,7859
12770,6049,Modoc County ,CA,6,2020.08.25,X2020.08.25,8
12771,6051,Mono County ,CA,6,2020.08.25,X2020.08.25,163
12772,6053,Monterey County ,CA,6,2020.08.25,X2020.08.25,7816
12773,6055,Napa County ,CA,6,2020.08.25,X2020.08.25,1446
12774,6057,Nevada County ,CA,6,2020.08.25,X2020.08.25,447
12775,6059,Orange County ,CA,6,2020.08.25,X2020.08.25,49442
12776,6061,Placer County ,CA,6,2020.08.25,X2020.08.25,3001
12777,6063,Plumas County ,CA,6,2020.08.25,X2020.08.25,39
12778,6065,Riverside County ,CA,6,2020.08.25,X2020.08.25,52616
12779,6067,Sacramento County ,CA,6,2020.08.25,X2020.08.25,17857
12780,6069,San Benito County ,CA,6,2020.08.25,X2020.08.25,1061
12781,6071,San Bernardino County ,CA,6,2020.08.25,X2020.08.25,48250
12782,6073,San Diego County ,CA,6,2020.08.25,X2020.08.25,38493
12783,6075,City and County of San Francisco,CA,6,2020.08.25,X2020.08.25,9396
12784,6077,San Joaquin County ,CA,6,2020.08.25,X2020.08.25,18142
12785,6079,San Luis Obispo County ,CA,6,2020.08.25,X2020.08.25,2914
12786,6081,San Mateo County ,CA,6,2020.08.25,X2020.08.25,8333
12787,6083,Santa Barbara County ,CA,6,2020.08.25,X2020.08.25,8428
12788,6085,Santa Clara County ,CA,6,2020.08.25,X2020.08.25,17525
12789,6087,Santa Cruz County ,CA,6,2020.08.25,X2020.08.25,1818
12790,6089,Shasta County ,CA,6,2020.08.25,X2020.08.25,602
12791,6091,Sierra County ,CA,6,2020.08.25,X2020.08.25,6
12792,6093,Siskiyou County ,CA,6,2020.08.25,X2020.08.25,127
12793,6095,Solano County ,CA,6,2020.08.25,X2020.08.25,5368
12794,6097,Sonoma County ,CA,6,2020.08.25,X2020.08.25,5671
12795,6099,Stanislaus County ,CA,6,2020.08.25,X2020.08.25,14830
12796,6101,Sutter County ,CA,6,2020.08.25,X2020.08.25,1329
12797,6103,Tehama County ,CA,6,2020.08.25,X2020.08.25,415
12798,6105,Trinity County ,CA,6,2020.08.25,X2020.08.25,16
12799,6107,Tulare County ,CA,6,2020.08.25,X2020.08.25,14172
12800,6109,Tuolumne County ,CA,6,2020.08.25,X2020.08.25,198
12801,6111,Ventura County ,CA,6,2020.08.25,X2020.08.25,10923
12802,6113,Yolo County ,CA,6,2020.08.25,X2020.08.25,2410
12803,6115,Yuba County ,CA,6,2020.08.25,X2020.08.25,832
12804,0,Statewide Unallocated,CA,6,2020.08.26,X2020.08.26,21
12805,6001,Alameda County ,CA,6,2020.08.26,X2020.08.26,18462
12806,6003,Alpine County ,CA,6,2020.08.26,X2020.08.26,3
12807,6005,Amador County ,CA,6,2020.08.26,X2020.08.26,273
12808,6007,Butte County ,CA,6,2020.08.26,X2020.08.26,2068
12809,6009,Calaveras County ,CA,6,2020.08.26,X2020.08.26,239
12810,6011,Colusa County ,CA,6,2020.08.26,X2020.08.26,455
12811,6013,Contra Costa County ,CA,6,2020.08.26,X2020.08.26,14206
12812,6015,Del Norte County ,CA,6,2020.08.26,X2020.08.26,114
12813,6017,El Dorado County ,CA,6,2020.08.26,X2020.08.26,991
12814,6019,Fresno County ,CA,6,2020.08.26,X2020.08.26,26989
12815,6021,Glenn County ,CA,6,2020.08.26,X2020.08.26,447
12816,6023,Humboldt County ,CA,6,2020.08.26,X2020.08.26,382
12817,6025,Imperial County ,CA,6,2020.08.26,X2020.08.26,11212
12818,6027,Inyo County ,CA,6,2020.08.26,X2020.08.26,176
12819,6029,Kern County ,CA,6,2020.08.26,X2020.08.26,29513
12820,6031,Kings County ,CA,6,2020.08.26,X2020.08.26,6124
12821,6033,Lake County ,CA,6,2020.08.26,X2020.08.26,341
12822,6035,Lassen County ,CA,6,2020.08.26,X2020.08.26,717
12823,6037,Los Angeles County ,CA,6,2020.08.26,X2020.08.26,240130
12824,6039,Madera County ,CA,6,2020.08.26,X2020.08.26,3842
12825,6041,Marin County ,CA,6,2020.08.26,X2020.08.26,6127
12826,6043,Mariposa County ,CA,6,2020.08.26,X2020.08.26,73
12827,6045,Mendocino County ,CA,6,2020.08.26,X2020.08.26,601
12828,6047,Merced County ,CA,6,2020.08.26,X2020.08.26,7937
12829,6049,Modoc County ,CA,6,2020.08.26,X2020.08.26,8
12830,6051,Mono County ,CA,6,2020.08.26,X2020.08.26,163
12831,6053,Monterey County ,CA,6,2020.08.26,X2020.08.26,7925
12832,6055,Napa County ,CA,6,2020.08.26,X2020.08.26,1459
12833,6057,Nevada County ,CA,6,2020.08.26,X2020.08.26,452
12834,6059,Orange County ,CA,6,2020.08.26,X2020.08.26,49633
12835,6061,Placer County ,CA,6,2020.08.26,X2020.08.26,3047
12836,6063,Plumas County ,CA,6,2020.08.26,X2020.08.26,39
12837,6065,Riverside County ,CA,6,2020.08.26,X2020.08.26,52893
12838,6067,Sacramento County ,CA,6,2020.08.26,X2020.08.26,18055
12839,6069,San Benito County ,CA,6,2020.08.26,X2020.08.26,1082
12840,6071,San Bernardino County ,CA,6,2020.08.26,X2020.08.26,48511
12841,6073,San Diego County ,CA,6,2020.08.26,X2020.08.26,38780
12842,6075,City and County of San Francisco,CA,6,2020.08.26,X2020.08.26,9479
12843,6077,San Joaquin County ,CA,6,2020.08.26,X2020.08.26,18283
12844,6079,San Luis Obispo County ,CA,6,2020.08.26,X2020.08.26,2942
12845,6081,San Mateo County ,CA,6,2020.08.26,X2020.08.26,8399
12846,6083,Santa Barbara County ,CA,6,2020.08.26,X2020.08.26,8469
12847,6085,Santa Clara County ,CA,6,2020.08.26,X2020.08.26,17728
12848,6087,Santa Cruz County ,CA,6,2020.08.26,X2020.08.26,1838
12849,6089,Shasta County ,CA,6,2020.08.26,X2020.08.26,604
12850,6091,Sierra County ,CA,6,2020.08.26,X2020.08.26,6
12851,6093,Siskiyou County ,CA,6,2020.08.26,X2020.08.26,131
12852,6095,Solano County ,CA,6,2020.08.26,X2020.08.26,5417
12853,6097,Sonoma County ,CA,6,2020.08.26,X2020.08.26,5773
12854,6099,Stanislaus County ,CA,6,2020.08.26,X2020.08.26,14928
12855,6101,Sutter County ,CA,6,2020.08.26,X2020.08.26,1348
12856,6103,Tehama County ,CA,6,2020.08.26,X2020.08.26,420
12857,6105,Trinity County ,CA,6,2020.08.26,X2020.08.26,16
12858,6107,Tulare County ,CA,6,2020.08.26,X2020.08.26,14279
12859,6109,Tuolumne County ,CA,6,2020.08.26,X2020.08.26,199
12860,6111,Ventura County ,CA,6,2020.08.26,X2020.08.26,11003
12861,6113,Yolo County ,CA,6,2020.08.26,X2020.08.26,2445
12862,6115,Yuba County ,CA,6,2020.08.26,X2020.08.26,849
12863,0,Statewide Unallocated,CA,6,2020.08.27,X2020.08.27,21
12864,6001,Alameda County ,CA,6,2020.08.27,X2020.08.27,18620
12865,6003,Alpine County ,CA,6,2020.08.27,X2020.08.27,3
12866,6005,Amador County ,CA,6,2020.08.27,X2020.08.27,273
12867,6007,Butte County ,CA,6,2020.08.27,X2020.08.27,2135
12868,6009,Calaveras County ,CA,6,2020.08.27,X2020.08.27,241
12869,6011,Colusa County ,CA,6,2020.08.27,X2020.08.27,462
12870,6013,Contra Costa County ,CA,6,2020.08.27,X2020.08.27,14344
12871,6015,Del Norte County ,CA,6,2020.08.27,X2020.08.27,115
12872,6017,El Dorado County ,CA,6,2020.08.27,X2020.08.27,994
12873,6019,Fresno County ,CA,6,2020.08.27,X2020.08.27,27176
12874,6021,Glenn County ,CA,6,2020.08.27,X2020.08.27,450
12875,6023,Humboldt County ,CA,6,2020.08.27,X2020.08.27,387
12876,6025,Imperial County ,CA,6,2020.08.27,X2020.08.27,11240
12877,6027,Inyo County ,CA,6,2020.08.27,X2020.08.27,178
12878,6029,Kern County ,CA,6,2020.08.27,X2020.08.27,29650
12879,6031,Kings County ,CA,6,2020.08.27,X2020.08.27,6281
12880,6033,Lake County ,CA,6,2020.08.27,X2020.08.27,346
12881,6035,Lassen County ,CA,6,2020.08.27,X2020.08.27,718
12882,6037,Los Angeles County ,CA,6,2020.08.27,X2020.08.27,241450
12883,6039,Madera County ,CA,6,2020.08.27,X2020.08.27,3857
12884,6041,Marin County ,CA,6,2020.08.27,X2020.08.27,6165
12885,6043,Mariposa County ,CA,6,2020.08.27,X2020.08.27,73
12886,6045,Mendocino County ,CA,6,2020.08.27,X2020.08.27,607
12887,6047,Merced County ,CA,6,2020.08.27,X2020.08.27,8004
12888,6049,Modoc County ,CA,6,2020.08.27,X2020.08.27,8
12889,6051,Mono County ,CA,6,2020.08.27,X2020.08.27,163
12890,6053,Monterey County ,CA,6,2020.08.27,X2020.08.27,8005
12891,6055,Napa County ,CA,6,2020.08.27,X2020.08.27,1466
12892,6057,Nevada County ,CA,6,2020.08.27,X2020.08.27,455
12893,6059,Orange County ,CA,6,2020.08.27,X2020.08.27,49826
12894,6061,Placer County ,CA,6,2020.08.27,X2020.08.27,3066
12895,6063,Plumas County ,CA,6,2020.08.27,X2020.08.27,39
12896,6065,Riverside County ,CA,6,2020.08.27,X2020.08.27,53123
12897,6067,Sacramento County ,CA,6,2020.08.27,X2020.08.27,18207
12898,6069,San Benito County ,CA,6,2020.08.27,X2020.08.27,1098
12899,6071,San Bernardino County ,CA,6,2020.08.27,X2020.08.27,48746
12900,6073,San Diego County ,CA,6,2020.08.27,X2020.08.27,39058
12901,6075,City and County of San Francisco,CA,6,2020.08.27,X2020.08.27,9556
12902,6077,San Joaquin County ,CA,6,2020.08.27,X2020.08.27,18411
12903,6079,San Luis Obispo County ,CA,6,2020.08.27,X2020.08.27,3000
12904,6081,San Mateo County ,CA,6,2020.08.27,X2020.08.27,8459
12905,6083,Santa Barbara County ,CA,6,2020.08.27,X2020.08.27,8521
12906,6085,Santa Clara County ,CA,6,2020.08.27,X2020.08.27,17901
12907,6087,Santa Cruz County ,CA,6,2020.08.27,X2020.08.27,1857
12908,6089,Shasta County ,CA,6,2020.08.27,X2020.08.27,608
12909,6091,Sierra County ,CA,6,2020.08.27,X2020.08.27,6
12910,6093,Siskiyou County ,CA,6,2020.08.27,X2020.08.27,132
12911,6095,Solano County ,CA,6,2020.08.27,X2020.08.27,5478
12912,6097,Sonoma County ,CA,6,2020.08.27,X2020.08.27,5858
12913,6099,Stanislaus County ,CA,6,2020.08.27,X2020.08.27,15035
12914,6101,Sutter County ,CA,6,2020.08.27,X2020.08.27,1365
12915,6103,Tehama County ,CA,6,2020.08.27,X2020.08.27,423
12916,6105,Trinity County ,CA,6,2020.08.27,X2020.08.27,18
12917,6107,Tulare County ,CA,6,2020.08.27,X2020.08.27,14382
12918,6109,Tuolumne County ,CA,6,2020.08.27,X2020.08.27,201
12919,6111,Ventura County ,CA,6,2020.08.27,X2020.08.27,11088
12920,6113,Yolo County ,CA,6,2020.08.27,X2020.08.27,2458
12921,6115,Yuba County ,CA,6,2020.08.27,X2020.08.27,859
12922,0,Statewide Unallocated,CA,6,2020.08.28,X2020.08.28,21
12923,6001,Alameda County ,CA,6,2020.08.28,X2020.08.28,18781
12924,6003,Alpine County ,CA,6,2020.08.28,X2020.08.28,3
12925,6005,Amador County ,CA,6,2020.08.28,X2020.08.28,273
12926,6007,Butte County ,CA,6,2020.08.28,X2020.08.28,2202
12927,6009,Calaveras County ,CA,6,2020.08.28,X2020.08.28,249
12928,6011,Colusa County ,CA,6,2020.08.28,X2020.08.28,468
12929,6013,Contra Costa County ,CA,6,2020.08.28,X2020.08.28,14482
12930,6015,Del Norte County ,CA,6,2020.08.28,X2020.08.28,116
12931,6017,El Dorado County ,CA,6,2020.08.28,X2020.08.28,996
12932,6019,Fresno County ,CA,6,2020.08.28,X2020.08.28,27324
12933,6021,Glenn County ,CA,6,2020.08.28,X2020.08.28,452
12934,6023,Humboldt County ,CA,6,2020.08.28,X2020.08.28,399
12935,6025,Imperial County ,CA,6,2020.08.28,X2020.08.28,11262
12936,6027,Inyo County ,CA,6,2020.08.28,X2020.08.28,181
12937,6029,Kern County ,CA,6,2020.08.28,X2020.08.28,29787
12938,6031,Kings County ,CA,6,2020.08.28,X2020.08.28,6301
12939,6033,Lake County ,CA,6,2020.08.28,X2020.08.28,350
12940,6035,Lassen County ,CA,6,2020.08.28,X2020.08.28,718
12941,6037,Los Angeles County ,CA,6,2020.08.28,X2020.08.28,242485
12942,6039,Madera County ,CA,6,2020.08.28,X2020.08.28,3886
12943,6041,Marin County ,CA,6,2020.08.28,X2020.08.28,6182
12944,6043,Mariposa County ,CA,6,2020.08.28,X2020.08.28,73
12945,6045,Mendocino County ,CA,6,2020.08.28,X2020.08.28,618
12946,6047,Merced County ,CA,6,2020.08.28,X2020.08.28,8037
12947,6049,Modoc County ,CA,6,2020.08.28,X2020.08.28,11
12948,6051,Mono County ,CA,6,2020.08.28,X2020.08.28,163
12949,6053,Monterey County ,CA,6,2020.08.28,X2020.08.28,8098
12950,6055,Napa County ,CA,6,2020.08.28,X2020.08.28,1479
12951,6057,Nevada County ,CA,6,2020.08.28,X2020.08.28,458
12952,6059,Orange County ,CA,6,2020.08.28,X2020.08.28,50010
12953,6061,Placer County ,CA,6,2020.08.28,X2020.08.28,3088
12954,6063,Plumas County ,CA,6,2020.08.28,X2020.08.28,40
12955,6065,Riverside County ,CA,6,2020.08.28,X2020.08.28,53365
12956,6067,Sacramento County ,CA,6,2020.08.28,X2020.08.28,18370
12957,6069,San Benito County ,CA,6,2020.08.28,X2020.08.28,1113
12958,6071,San Bernardino County ,CA,6,2020.08.28,X2020.08.28,48955
12959,6073,San Diego County ,CA,6,2020.08.28,X2020.08.28,39396
12960,6075,City and County of San Francisco,CA,6,2020.08.28,X2020.08.28,9631
12961,6077,San Joaquin County ,CA,6,2020.08.28,X2020.08.28,18500
12962,6079,San Luis Obispo County ,CA,6,2020.08.28,X2020.08.28,3028
12963,6081,San Mateo County ,CA,6,2020.08.28,X2020.08.28,8526
12964,6083,Santa Barbara County ,CA,6,2020.08.28,X2020.08.28,8554
12965,6085,Santa Clara County ,CA,6,2020.08.28,X2020.08.28,18077
12966,6087,Santa Cruz County ,CA,6,2020.08.28,X2020.08.28,1868
12967,6089,Shasta County ,CA,6,2020.08.28,X2020.08.28,613
12968,6091,Sierra County ,CA,6,2020.08.28,X2020.08.28,6
12969,6093,Siskiyou County ,CA,6,2020.08.28,X2020.08.28,135
12970,6095,Solano County ,CA,6,2020.08.28,X2020.08.28,5502
12971,6097,Sonoma County ,CA,6,2020.08.28,X2020.08.28,5932
12972,6099,Stanislaus County ,CA,6,2020.08.28,X2020.08.28,15112
12973,6101,Sutter County ,CA,6,2020.08.28,X2020.08.28,1383
12974,6103,Tehama County ,CA,6,2020.08.28,X2020.08.28,426
12975,6105,Trinity County ,CA,6,2020.08.28,X2020.08.28,18
12976,6107,Tulare County ,CA,6,2020.08.28,X2020.08.28,14449
12977,6109,Tuolumne County ,CA,6,2020.08.28,X2020.08.28,202
